0.5 0.3; 38.90440061 -9.51327769 63.39150228 24.03528073; 0.17188209 0.19776233 0.19773338 0.16459848
0.5 0.3; 38.91047041 -9.54021244 63.41426404 24.09256449; 0.17186293 0.19776081 0.19773184 0.16457435
0.5 0.3; 38.91654021 -9.56714719 63.4370258 24.14984825; 0.17184376 0.19775928 0.19773029 0.16455022
0.5 0.3; 38.92261002 -9.59408194 63.45978756 24.20713202; 0.17182459 0.19775776 0.19772875 0.16452609
0.5 0.3; 38.92867982 -9.62101669 63.48254932 24.26441578; 0.17180543 0.19775623 0.1977272 0.16450195
0.5 0.3; 38.93474962 -9.64795144 63.50531108 24.32169954; 0.17178626 0.19775471 0.19772566 0.16447782
0.5 0.3; 38.94081942 -9.67488619 63.52807284 24.37898331; 0.17176709 0.19775318 0.19772411 0.16445369
0.5 0.3; 38.94688923 -9.70182094 63.5508346 24.43626707; 0.17174793 0.19775166 0.19772257 0.16442956
0.5 0.3; 38.95295903 -9.72875569 63.57359636 24.49355083; 0.17172876 0.19775013 0.19772102 0.16440543
0.5 0.3; 38.95902883 -9.75569044 63.59635812 24.5508346; 0.17170959 0.19774861 0.19771948 0.16438129
0.5 0.3; 38.96509863 -9.78262519 63.61911988 24.60811836; 0.17169043 0.19774708 0.19771793 0.16435716
0.5 0.3; 38.97116844 -9.80955994 63.64188164 24.66540212; 0.17167126 0.19774555 0.19771639 0.16433303
0.5 0.3; 38.97723824 -9.83649469 63.6646434 24.72268589; 0.17165209 0.19774403 0.19771484 0.1643089
0.5 0.3; 38.98330804 -9.86342944 63.68740516 24.77996965; 0.17163292 0.1977425 0.1977133 0.16428477
0.5 0.3; 38.98937785 -9.89036419 63.71016692 24.83725341; 0.17161376 0.19774098 0.19771175 0.16426063
0.5 0.3; 38.99544765 -9.91729894 63.73292868 24.89453718; 0.17159459 0.19773945 0.19771021 0.1642365
0.5 0.3; 39.00151745 -9.94423369 63.75569044 24.95182094; 0.17157542 0.19773793 0.19770866 0.16421237
0.5 0.3; 39.00758725 -9.97116844 63.7784522 25.0091047; 0.17155626 0.1977364 0.19770712 0.16418824
0.5 0.3; 39.01365706 -9.99810319 63.80121396 25.06638847; 0.17153709 0.19773488 0.19770557 0.16416411
0.5 0.3; 39.01972686 -10.02503794 63.82397572 25.12367223; 0.17151792 0.19773335 0.19770403 0.16413998
0.5 0.3; 39.02579666 -10.05197269 63.84673748 25.18095599; 0.17149876 0.19773183 0.19770248 0.16411584
0.5 0.3; 39.03186646 -10.07890744 63.86949924 25.23823976; 0.17147959 0.1977303 0.19770094 0.16409171
0.5 0.3; 39.03793627 -10.10584219 63.892261 25.29552352; 0.17146042 0.19772878 0.19769939 0.16406758
0.5 0.3; 39.04400607 -10.13277693 63.91502276 25.35280728; 0.17144125 0.19772725 0.19769785 0.16404345
0.5 0.3; 39.05007587 -10.15971168 63.93778452 25.41009105; 0.17142209 0.19772573 0.1976963 0.16401932
0.5 0.3; 39.05614568 -10.18664643 63.96054628 25.46737481; 0.17140292 0.1977242 0.19769476 0.16399518
0.5 0.3; 39.06221548 -10.21358118 63.98330804 25.52465857; 0.17138375 0.19772267 0.19769321 0.16397105
0.5 0.3; 39.06828528 -10.24051593 64.0060698 25.58194234; 0.17136459 0.19772115 0.19769167 0.16394692
0.5 0.3; 39.07435508 -10.26745068 64.02883156 25.6392261; 0.17134542 0.19771962 0.19769012 0.16392279
0.5 0.3; 39.08042489 -10.29438543 64.05159332 25.69650986; 0.17132625 0.1977181 0.19768858 0.16389866
0.5 0.3; 39.08649469 -10.32132018 64.07435508 25.75379363; 0.17130709 0.19771657 0.19768703 0.16387452
0.5 0.3; 39.09256449 -10.34825493 64.09711684 25.81107739; 0.17128792 0.19771505 0.19768549 0.16385039
0.5 0.3; 39.09863429 -10.37518968 64.1198786 25.86836115; 0.17126875 0.19771352 0.19768394 0.16382626
0.5 0.3; 39.1047041 -10.40212443 64.14264036 25.92564492; 0.17124959 0.197712 0.1976824 0.16380213
0.5 0.3; 39.1107739 -10.42905918 64.16540212 25.98292868; 0.17123042 0.19771047 0.19768085 0.163778
0.5 0.3; 39.1168437 -10.45599393 64.18816388 26.04021244; 0.17121125 0.19770895 0.19767931 0.16375386
0.5 0.3; 39.12291351 -10.48292868 64.21092564 26.09749621; 0.17119208 0.19770742 0.19767776 0.16372973
0.5 0.3; 39.12898331 -10.50986343 64.23368741 26.15477997; 0.17117292 0.1977059 0.19767622 0.1637056
0.5 0.3; 39.13505311 -10.53679818 64.25644917 26.21206373; 0.17115375 0.19770437 0.19767467 0.16368147
0.5 0.3; 39.14112291 -10.56373293 64.27921093 26.2693475; 0.17113458 0.19770285 0.19767313 0.16365734
0.5 0.3; 39.14719272 -10.59066768 64.30197269 26.32663126; 0.17111542 0.19770132 0.19767158 0.16363321
0.5 0.3; 39.15326252 -10.61760243 64.32473445 26.38391502; 0.17109625 0.19769979 0.19767004 0.16360907
0.5 0.3; 39.15933232 -10.64453718 64.34749621 26.44119879; 0.17107708 0.19769827 0.19766849 0.16358494
0.5 0.3; 39.16540212 -10.67147193 64.37025797 26.49848255; 0.17105792 0.19769674 0.19766695 0.16356081
0.5 0.3; 39.17147193 -10.69840668 64.39301973 26.55576631; 0.17103875 0.19769522 0.1976654 0.16353668
0.5 0.3; 39.17754173 -10.72534143 64.41578149 26.61305008; 0.17101958 0.19769369 0.19766386 0.16351255
0.5 0.3; 39.18361153 -10.75227618 64.43854325 26.67033384; 0.17100042 0.19769217 0.19766231 0.16348841
0.5 0.3; 39.18968134 -10.77921093 64.46130501 26.7276176; 0.17098125 0.19769064 0.19766077 0.16346428
0.5 0.3; 39.19575114 -10.80614568 64.48406677 26.78490137; 0.17096208 0.19768912 0.19765922 0.16344015
0.5 0.3; 39.20182094 -10.83308042 64.50682853 26.84218513; 0.17094291 0.19768759 0.19765768 0.16341602
0.5 0.3; 39.20789074 -10.86001517 64.52959029 26.89946889; 0.17092375 0.19768607 0.19765613 0.16339189
0.5 0.3; 39.21396055 -10.88694992 64.55235205 26.95675266; 0.17090458 0.19768454 0.19765459 0.16336775
0.5 0.3; 39.22003035 -10.91388467 64.57511381 27.01403642; 0.17088541 0.19768302 0.19765304 0.16334362
0.5 0.3; 39.22610015 -10.94081942 64.59787557 27.07132018; 0.17086625 0.19768149 0.1976515 0.16331949
0.5 0.3; 39.23216995 -10.96775417 64.62063733 27.12860395; 0.17084708 0.19767997 0.19764995 0.16329536
0.5 0.3; 39.23823976 -10.99468892 64.64339909 27.18588771; 0.17082791 0.19767844 0.19764841 0.16327123
0.5 0.3; 39.24430956 -11.02162367 64.66616085 27.24317147; 0.17080875 0.19767691 0.19764686 0.16324709
0.5 0.3; 39.25037936 -11.04855842 64.68892261 27.30045524; 0.17078958 0.19767539 0.19764532 0.16322296
0.5 0.3; 39.25644917 -11.07549317 64.71168437 27.357739; 0.17077041 0.19767386 0.19764377 0.16319883
0.5 0.3; 39.26251897 -11.10242792 64.73444613 27.41502276; 0.17075125 0.19767234 0.19764223 0.1631747
0.5 0.3; 39.26858877 -11.12936267 64.75720789 27.47230653; 0.17073208 0.19767081 0.19764068 0.16315057
0.5 0.3; 39.27465857 -11.15629742 64.77996965 27.52959029; 0.17071291 0.19766929 0.19763914 0.16312643
0.5 0.3; 39.28072838 -11.18323217 64.80273141 27.58687405; 0.17069374 0.19766776 0.19763759 0.1631023
0.5 0.3; 39.28679818 -11.21016692 64.82549317 27.64415781; 0.17067458 0.19766624 0.19763605 0.16307817
0.5 0.3; 39.29286798 -11.23710167 64.84825493 27.70144158; 0.17065541 0.19766471 0.1976345 0.16305404
0.5 0.3; 39.29893778 -11.26403642 64.87101669 27.75872534; 0.17063624 0.19766319 0.19763296 0.16302991
0.5 0.3; 39.30500759 -11.29097117 64.89377845 27.8160091; 0.17061708 0.19766166 0.19763141 0.16300578
0.5 0.3; 39.31107739 -11.31790592 64.91654021 27.87329287; 0.17059791 0.19766014 0.19762986 0.16298164
0.5 0.3; 39.31714719 -11.34484067 64.93930197 27.93057663; 0.17057874 0.19765861 0.19762832 0.16295751
0.5 0.3; 39.323217 -11.37177542 64.96206373 27.98786039; 0.17055958 0.19765709 0.19762677 0.16293338
0.5 0.3; 39.3292868 -11.39871017 64.98482549 28.04514416; 0.17054041 0.19765556 0.19762523 0.16290925
0.5 0.3; 39.3353566 -11.42564492 65.00758725 28.10242792; 0.17052124 0.19765403 0.19762368 0.16288512
0.5 0.3; 39.3414264 -11.45257967 65.03034901 28.15971168; 0.17050207 0.19765251 0.19762214 0.16286098
0.5 0.3; 39.34749621 -11.47951442 65.05311077 28.21699545; 0.17048291 0.19765098 0.19762059 0.16283685
0.5 0.3; 39.35356601 -11.50644917 65.07587253 28.27427921; 0.17046374 0.19764946 0.19761905 0.16281272
0.5 0.3; 39.35963581 -11.53338392 65.09863429 28.33156297; 0.17044457 0.19764793 0.1976175 0.16278859
0.5 0.3; 39.36570561 -11.56031866 65.12139605 28.38884674; 0.17042541 0.19764641 0.19761596 0.16276446
0.5 0.3; 39.37177542 -11.58725341 65.14415781 28.4461305; 0.17040624 0.19764488 0.19761441 0.16274032
0.5 0.3; 39.37784522 -11.61418816 65.16691958 28.50341426; 0.17038707 0.19764336 0.19761287 0.16271619
0.5 0.3; 39.38391502 -11.64112291 65.18968134 28.56069803; 0.17036791 0.19764183 0.19761132 0.16269206
0.5 0.3; 39.38998483 -11.66805766 65.2124431 28.61798179; 0.17034874 0.19764031 0.19760978 0.16266793
0.5 0.3; 39.39605463 -11.69499241 65.23520486 28.67526555; 0.17032957 0.19763878 0.19760823 0.1626438
0.5 0.3; 39.40212443 -11.72192716 65.25796662 28.73254932; 0.17031041 0.19763726 0.19760669 0.16261966
0.5 0.3; 39.40819423 -11.74886191 65.28072838 28.78983308; 0.17029124 0.19763573 0.19760514 0.16259553
0.5 0.3; 39.41426404 -11.77579666 65.30349014 28.84711684; 0.17027207 0.19763421 0.1976036 0.1625714
0.5 0.3; 39.42033384 -11.80273141 65.3262519 28.90440061; 0.1702529 0.19763268 0.19760205 0.16254727
0.5 0.3; 39.42640364 -11.82966616 65.34901366 28.96168437; 0.17023374 0.19763115 0.19760051 0.16252314
0.5 0.3; 39.43247344 -11.85660091 65.37177542 29.01896813; 0.17021457 0.19762963 0.19759896 0.16249901
0.5 0.3; 39.43854325 -11.88353566 65.39453718 29.0762519; 0.1701954 0.1976281 0.19759742 0.16247487
0.5 0.3; 39.44461305 -11.91047041 65.41729894 29.13353566; 0.17017624 0.19762658 0.19759587 0.16245074
0.5 0.3; 39.45068285 -11.93740516 65.4400607 29.19081942; 0.17015707 0.19762505 0.19759433 0.16242661
0.5 0.3; 39.45675266 -11.96433991 65.46282246 29.24810319; 0.1701379 0.19762353 0.19759278 0.16240248
0.5 0.3; 39.46282246 -11.99127466 65.48558422 29.30538695; 0.17011874 0.197622 0.19759124 0.16237835
0.5 0.3; 39.46889226 -12.01820941 65.50834598 29.36267071; 0.17009957 0.19762048 0.19758969 0.16235421
0.5 0.3; 39.47496206 -12.04514416 65.53110774 29.41995448; 0.1700804 0.19761895 0.19758815 0.16233008
0.5 0.3; 39.48103187 -12.07207891 65.5538695 29.47723824; 0.17006124 0.19761743 0.1975866 0.16230595
0.5 0.3; 39.48710167 -12.09901366 65.57663126 29.534522; 0.17004207 0.1976159 0.19758506 0.16228182
0.5 0.3; 39.49317147 -12.12594841 65.59939302 29.59180577; 0.1700229 0.19761438 0.19758351 0.16225769
0.5 0.3; 39.49924127 -12.15288316 65.62215478 29.64908953; 0.17000373 0.19761285 0.19758197 0.16223355
0.5 0.3; 39.50531108 -12.17981791 65.64491654 29.70637329; 0.16998457 0.19761133 0.19758042 0.16220942
0.5 0.3; 39.51138088 -12.20675266 65.6676783 29.76365706; 0.1699654 0.1976098 0.19757888 0.16218529
0.5 0.3; 39.51745068 -12.23368741 65.69044006 29.82094082; 0.16994623 0.19760827 0.19757733 0.16216116
0.5 0.3; 39.52352049 -12.26062215 65.71320182 29.87822458; 0.16992707 0.19760675 0.19757579 0.16213703
0.5 0.3; 39.52959029 -12.2875569 65.73596358 29.93550835; 0.1699079 0.19760522 0.19757424 0.16211289
0.5 0.3; 39.53566009 -12.31449165 65.75872534 29.99279211; 0.16988873 0.1976037 0.1975727 0.16208876
0.5 0.3; 39.54172989 -12.3414264 65.7814871 30.05007587; 0.16986957 0.19760217 0.19757115 0.16206463
0.5 0.3; 39.5477997 -12.36836115 65.80424886 30.10735964; 0.1698504 0.19760065 0.19756961 0.1620405
0.5 0.3; 39.5538695 -12.3952959 65.82701062 30.1646434; 0.16983123 0.19759912 0.19756806 0.16201637
0.5 0.3; 39.5599393 -12.42223065 65.84977238 30.22192716; 0.16981206 0.1975976 0.19756652 0.16199223
0.5 0.3; 39.5660091 -12.4491654 65.87253414 30.27921093; 0.1697929 0.19759607 0.19756497 0.1619681
0.5 0.3; 39.57207891 -12.47610015 65.8952959 30.33649469; 0.16977373 0.19759455 0.19756343 0.16194397
0.5 0.3; 39.57814871 -12.5030349 65.91805766 30.39377845; 0.16975456 0.19759302 0.19756188 0.16191984
0.5 0.3; 39.58421851 -12.52996965 65.94081942 30.45106222; 0.1697354 0.1975915 0.19756034 0.16189571
0.5 0.3; 39.59028832 -12.5569044 65.96358118 30.50834598; 0.16971623 0.19758997 0.19755879 0.16187158
0.5 0.3; 39.59635812 -12.58383915 65.98634294 30.56562974; 0.16969706 0.19758845 0.19755725 0.16184744
0.5 0.3; 39.60242792 -12.6107739 66.0091047 30.62291351; 0.1696779 0.19758692 0.1975557 0.16182331
0.5 0.3; 39.60849772 -12.63770865 66.03186646 30.68019727; 0.16965873 0.19758539 0.19755416 0.16179918
0.5 0.3; 39.61456753 -12.6646434 66.05462822 30.73748103; 0.16963956 0.19758387 0.19755261 0.16177505
0.5 0.3; 39.62063733 -12.69157815 66.07738998 30.7947648; 0.1696204 0.19758234 0.19755107 0.16175092
0.5 0.3; 39.62670713 -12.7185129 66.10015175 30.85204856; 0.16960123 0.19758082 0.19754952 0.16172678
0.5 0.3; 39.63277693 -12.74544765 66.12291351 30.90933232; 0.16958206 0.19757929 0.19754798 0.16170265
0.5 0.3; 39.63884674 -12.7723824 66.14567527 30.96661608; 0.16956289 0.19757777 0.19754643 0.16167852
0.5 0.3; 39.64491654 -12.79931715 66.16843703 31.02389985; 0.16954373 0.19757624 0.19754489 0.16165439
0.5 0.3; 39.65098634 -12.8262519 66.19119879 31.08118361; 0.16952456 0.19757472 0.19754334 0.16163026
0.5 0.3; 39.65705615 -12.85318665 66.21396055 31.13846737; 0.16950539 0.19757319 0.1975418 0.16160612
0.5 0.3; 39.66312595 -12.8801214 66.23672231 31.19575114; 0.16948623 0.19757167 0.19754025 0.16158199
0.5 0.3; 39.66919575 -12.90705615 66.25948407 31.2530349; 0.16946706 0.19757014 0.19753871 0.16155786
0.5 0.3; 39.67526555 -12.9339909 66.28224583 31.31031866; 0.16944789 0.19756862 0.19753716 0.16153373
0.5 0.3; 39.68133536 -12.96092564 66.30500759 31.36760243; 0.16942873 0.19756709 0.19753562 0.1615096
0.5 0.3; 39.68740516 -12.98786039 66.32776935 31.42488619; 0.16940956 0.19756557 0.19753407 0.16148546
0.5 0.3; 39.69347496 -13.01479514 66.35053111 31.48216995; 0.16939039 0.19756404 0.19753253 0.16146133
0.5 0.3; 39.69954476 -13.04172989 66.37329287 31.53945372; 0.16937123 0.19756251 0.19753098 0.1614372
0.5 0.3; 39.70561457 -13.06866464 66.39605463 31.59673748; 0.16935206 0.19756099 0.19752944 0.16141307
0.5 0.3; 39.71168437 -13.09559939 66.41881639 31.65402124; 0.16933289 0.19755946 0.19752789 0.16138894
0.5 0.3; 39.71775417 -13.12253414 66.44157815 31.71130501; 0.16931372 0.19755794 0.19752635 0.16136481
0.5 0.3; 39.72382398 -13.14946889 66.46433991 31.76858877; 0.16929456 0.19755641 0.1975248 0.16134067
0.5 0.3; 39.72989378 -13.17640364 66.48710167 31.82587253; 0.16927539 0.19755489 0.19752326 0.16131654
0.5 0.3; 39.73596358 -13.20333839 66.50986343 31.8831563; 0.16925622 0.19755336 0.19752171 0.16129241
0.5 0.3; 39.74203338 -13.23027314 66.53262519 31.94044006; 0.16923706 0.19755184 0.19752017 0.16126828
0.5 0.3; 39.74810319 -13.25720789 66.55538695 31.99772382; 0.16921789 0.19755031 0.19751862 0.16124415
0.5 0.3; 39.75417299 -13.28414264 66.57814871 32.05500759; 0.16919872 0.19754879 0.19751707 0.16122001
0.5 0.3; 39.76024279 -13.31107739 66.60091047 32.11229135; 0.16917956 0.19754726 0.19751553 0.16119588
0.5 0.3; 39.76631259 -13.33801214 66.62367223 32.16957511; 0.16916039 0.19754574 0.19751398 0.16117175
0.5 0.3; 39.7723824 -13.36494689 66.64643399 32.22685888; 0.16914122 0.19754421 0.19751244 0.16114762
0.5 0.3; 39.7784522 -13.39188164 66.66919575 32.28414264; 0.16912205 0.19754269 0.19751089 0.16112349
0.5 0.3; 39.784522 -13.41881639 66.69195751 32.3414264; 0.16910289 0.19754116 0.19750935 0.16109935
0.5 0.3; 39.79059181 -13.44575114 66.71471927 32.39871017; 0.16908372 0.19753963 0.1975078 0.16107522
0.5 0.3; 39.79666161 -13.47268589 66.73748103 32.45599393; 0.16906455 0.19753811 0.19750626 0.16105109
0.5 0.3; 39.80273141 -13.49962064 66.76024279 32.51327769; 0.16904539 0.19753658 0.19750471 0.16102696
0.5 0.3; 39.80880121 -13.52655539 66.78300455 32.57056146; 0.16902622 0.19753506 0.19750317 0.16100283
0.5 0.3; 39.81487102 -13.55349014 66.80576631 32.62784522; 0.16900705 0.19753353 0.19750162 0.16097869
0.5 0.3; 39.82094082 -13.58042489 66.82852807 32.68512898; 0.16898789 0.19753201 0.19750008 0.16095456
0.5 0.3; 39.82701062 -13.60735964 66.85128983 32.74241275; 0.16896872 0.19753048 0.19749853 0.16093043
0.5 0.3; 39.83308042 -13.63429439 66.87405159 32.79969651; 0.16894955 0.19752896 0.19749699 0.1609063
0.5 0.3; 39.83915023 -13.66122914 66.89681335 32.85698027; 0.16893039 0.19752743 0.19749544 0.16088217
0.5 0.3; 39.84522003 -13.68816388 66.91957511 32.91426404; 0.16891122 0.19752591 0.1974939 0.16085803
0.5 0.3; 39.85128983 -13.71509863 66.94233687 32.9715478; 0.16889205 0.19752438 0.19749235 0.1608339
0.5 0.3; 39.85735964 -13.74203338 66.96509863 33.02883156; 0.16887288 0.19752286 0.19749081 0.16080977
0.5 0.3; 39.86342944 -13.76896813 66.98786039 33.08611533; 0.16885372 0.19752133 0.19748926 0.16078564
0.5 0.3; 39.86949924 -13.79590288 67.01062215 33.14339909; 0.16883455 0.19751981 0.19748772 0.16076151
0.5 0.3; 39.87556904 -13.82283763 67.03338392 33.20068285; 0.16881538 0.19751828 0.19748617 0.16073738
0.5 0.3; 39.88163885 -13.84977238 67.05614568 33.25796662; 0.16879622 0.19751675 0.19748463 0.16071324
0.5 0.3; 39.88770865 -13.87670713 67.07890744 33.31525038; 0.16877705 0.19751523 0.19748308 0.16068911
0.5 0.3; 39.89377845 -13.90364188 67.1016692 33.37253414; 0.16875788 0.1975137 0.19748154 0.16066498
0.5 0.3; 39.89984825 -13.93057663 67.12443096 33.42981791; 0.16873872 0.19751218 0.19747999 0.16064085
0.5 0.3; 39.90591806 -13.95751138 67.14719272 33.48710167; 0.16871955 0.19751065 0.19747845 0.16061672
0.5 0.3; 39.91198786 -13.98444613 67.16995448 33.54438543; 0.16870038 0.19750913 0.1974769 0.16059258
0.5 0.3; 39.91805766 -14.01138088 67.19271624 33.6016692; 0.16868122 0.1975076 0.19747536 0.16056845
0.5 0.3; 39.92412747 -14.03831563 67.215478 33.65895296; 0.16866205 0.19750608 0.19747381 0.16054432
0.5 0.3; 39.93019727 -14.06525038 67.23823976 33.71623672; 0.16864288 0.19750455 0.19747227 0.16052019
0.5 0.3; 39.93626707 -14.09218513 67.26100152 33.77352049; 0.16862371 0.19750303 0.19747072 0.16049606
0.5 0.3; 39.94233687 -14.11911988 67.28376328 33.83080425; 0.16860455 0.1975015 0.19746918 0.16047192
0.5 0.3; 39.94840668 -14.14605463 67.30652504 33.88808801; 0.16858538 0.19749998 0.19746763 0.16044779
0.5 0.3; 39.95447648 -14.17298938 67.3292868 33.94537178; 0.16856621 0.19749845 0.19746609 0.16042366
0.5 0.3; 39.96054628 -14.19992413 67.35204856 34.00265554; 0.16854705 0.19749693 0.19746454 0.16039953
0.5 0.3; 39.96661608 -14.22685888 67.37481032 34.0599393; 0.16852788 0.1974954 0.197463 0.1603754
0.5 0.3; 39.97268589 -14.25379363 67.39757208 34.11722307; 0.16850871 0.19749387 0.19746145 0.16035126
0.5 0.3; 39.97875569 -14.28072838 67.42033384 34.17450683; 0.16848955 0.19749235 0.19745991 0.16032713
0.5 0.3; 39.98482549 -14.30766313 67.4430956 34.23179059; 0.16847038 0.19749082 0.19745836 0.160303
0.5 0.3; 39.9908953 -14.33459788 67.46585736 34.28907436; 0.16845121 0.1974893 0.19745682 0.16027887
0.5 0.3; 39.9969651 -14.36153263 67.48861912 34.34635812; 0.16843204 0.19748777 0.19745527 0.16025474
0.5 0.3; 40.0030349 -14.38846737 67.51138088 34.40364188; 0.16841288 0.19748625 0.19745373 0.16023061
0.5 0.3; 40.0091047 -14.41540212 67.53414264 34.46092564; 0.16839371 0.19748472 0.19745218 0.16020647
0.5 0.3; 40.01517451 -14.44233687 67.5569044 34.51820941; 0.16837454 0.1974832 0.19745064 0.16018234
0.5 0.3; 40.02124431 -14.46927162 67.57966616 34.57549317; 0.16835538 0.19748167 0.19744909 0.16015821
0.5 0.3; 40.02731411 -14.49620637 67.60242792 34.63277693; 0.16833621 0.19748015 0.19744755 0.16013408
0.5 0.3; 40.03338392 -14.52314112 67.62518968 34.6900607; 0.16831704 0.19747862 0.197446 0.16010995
0.5 0.3; 40.03945372 -14.55007587 67.64795144 34.74734446; 0.16829788 0.1974771 0.19744446 0.16008581
0.5 0.3; 40.04552352 -14.57701062 67.6707132 34.80462822; 0.16827871 0.19747557 0.19744291 0.16006168
0.5 0.3; 40.05159332 -14.60394537 67.69347496 34.86191199; 0.16825954 0.19747405 0.19744137 0.16003755
0.5 0.3; 40.05766313 -14.63088012 67.71623672 34.91919575; 0.16824038 0.19747252 0.19743982 0.16001342
0.5 0.3; 40.06373293 -14.65781487 67.73899848 34.97647951; 0.16822121 0.19747099 0.19743828 0.15998929
0.5 0.3; 40.06980273 -14.68474962 67.76176024 35.03376328; 0.16820204 0.19746947 0.19743673 0.15996515
0.5 0.3; 40.07587253 -14.71168437 67.784522 35.09104704; 0.16818287 0.19746794 0.19743519 0.15994102
0.5 0.3; 40.08194234 -14.73861912 67.80728376 35.1483308; 0.16816371 0.19746642 0.19743364 0.15991689
0.5 0.3; 40.08801214 -14.76555387 67.83004552 35.20561457; 0.16814454 0.19746489 0.1974321 0.15989276
0.5 0.3; 40.09408194 -14.79248862 67.85280728 35.26289833; 0.16812537 0.19746337 0.19743055 0.15986863
0.5 0.3; 40.10015175 -14.81942337 67.87556904 35.32018209; 0.16810621 0.19746184 0.19742901 0.15984449
0.5 0.3; 40.10622155 -14.84635812 67.8983308 35.37746586; 0.16808704 0.19746032 0.19742746 0.15982036
0.5 0.3; 40.11229135 -14.87329287 67.92109256 35.43474962; 0.16806787 0.19745879 0.19742592 0.15979623
0.5 0.3; 40.11836115 -14.90022762 67.94385432 35.49203338; 0.16804871 0.19745727 0.19742437 0.1597721
0.5 0.3; 40.12443096 -14.92716237 67.96661608 35.54931715; 0.16802954 0.19745574 0.19742283 0.15974797
0.5 0.3; 40.13050076 -14.95409712 67.98937785 35.60660091; 0.16801037 0.19745422 0.19742128 0.15972383
0.5 0.3; 40.13657056 -14.98103187 68.01213961 35.66388467; 0.16799121 0.19745269 0.19741974 0.1596997
0.5 0.3; 40.14264036 -15.00796662 68.03490137 35.72116844; 0.16797204 0.19745117 0.19741819 0.15967557
0.5 0.3; 40.14871017 -15.03490137 68.05766313 35.7784522; 0.16795287 0.19744964 0.19741665 0.15965144
0.5 0.3; 40.15477997 -15.06183612 68.08042489 35.83573596; 0.1679337 0.19744811 0.1974151 0.15962731
0.5 0.3; 40.16084977 -15.08877086 68.10318665 35.89301973; 0.16791454 0.19744659 0.19741356 0.15960318
0.5 0.3; 40.16691958 -15.11570561 68.12594841 35.95030349; 0.16789537 0.19744506 0.19741201 0.15957904
0.5 0.3; 40.17298938 -15.14264036 68.14871017 36.00758725; 0.1678762 0.19744354 0.19741047 0.15955491
0.5 0.3; 40.17905918 -15.16957511 68.17147193 36.06487102; 0.16785704 0.19744201 0.19740892 0.15953078
0.5 0.3; 40.18512898 -15.19650986 68.19423369 36.12215478; 0.16783787 0.19744049 0.19740738 0.15950665
0.5 0.3; 40.19119879 -15.22344461 68.21699545 36.17943854; 0.1678187 0.19743896 0.19740583 0.15948252
0.5 0.3; 40.19726859 -15.25037936 68.23975721 36.23672231; 0.16779954 0.19743744 0.19740428 0.15945838
0.5 0.3; 40.20333839 -15.27731411 68.26251897 36.29400607; 0.16778037 0.19743591 0.19740274 0.15943425
0.5 0.3; 40.20940819 -15.30424886 68.28528073 36.35128983; 0.1677612 0.19743439 0.19740119 0.15941012
0.5 0.3; 40.215478 -15.33118361 68.30804249 36.4085736; 0.16774203 0.19743286 0.19739965 0.15938599
0.5 0.3; 40.2215478 -15.35811836 68.33080425 36.46585736; 0.16772287 0.19743134 0.1973981 0.15936186
0.5 0.3; 40.2276176 -15.38505311 68.35356601 36.52314112; 0.1677037 0.19742981 0.19739656 0.15933772
0.5 0.3; 40.23368741 -15.41198786 68.37632777 36.58042489; 0.16768453 0.19742829 0.19739501 0.15931359
0.5 0.3; 40.23975721 -15.43892261 68.39908953 36.63770865; 0.16766537 0.19742676 0.19739347 0.15928946
0.5 0.3; 40.24582701 -15.46585736 68.42185129 36.69499241; 0.1676462 0.19742523 0.19739192 0.15926533
0.5 0.3; 40.25189681 -15.49279211 68.44461305 36.75227618; 0.16762703 0.19742371 0.19739038 0.1592412
0.5 0.3; 40.25796662 -15.51972686 68.46737481 36.80955994; 0.16760787 0.19742218 0.19738883 0.15921706
0.5 0.3; 40.26403642 -15.54666161 68.49013657 36.8668437; 0.1675887 0.19742066 0.19738729 0.15919293
0.5 0.3; 40.27010622 -15.57359636 68.51289833 36.92412747; 0.16756953 0.19741913 0.19738574 0.1591688
0.5 0.3; 40.27617602 -15.60053111 68.53566009 36.98141123; 0.16755037 0.19741761 0.1973842 0.15914467
0.5 0.3; 40.28224583 -15.62746586 68.55842185 37.03869499; 0.1675312 0.19741608 0.19738265 0.15912054
0.5 0.3; 40.28831563 -15.65440061 68.58118361 37.09597876; 0.16751203 0.19741456 0.19738111 0.15909641
0.5 0.3; 40.29438543 -15.68133536 68.60394537 37.15326252; 0.16749286 0.19741303 0.19737956 0.15907227
0.5 0.3; 40.30045524 -15.70827011 68.62670713 37.21054628; 0.1674737 0.19741151 0.19737802 0.15904814
0.5 0.3; 40.30652504 -15.73520486 68.64946889 37.26783005; 0.16745453 0.19740998 0.19737647 0.15902401
0.5 0.3; 40.31259484 -15.76213961 68.67223065 37.32511381; 0.16743536 0.19740846 0.19737493 0.15899988
0.5 0.3; 40.31866464 -15.78907436 68.69499241 37.38239757; 0.1674162 0.19740693 0.19737338 0.15897575
0.5 0.3; 40.32473445 -15.8160091 68.71775417 37.43968134; 0.16739703 0.19740541 0.19737184 0.15895161
0.5 0.3; 40.33080425 -15.84294385 68.74051593 37.4969651; 0.16737786 0.19740388 0.19737029 0.15892748
0.5 0.3; 40.33687405 -15.8698786 68.76327769 37.55424886; 0.1673587 0.19740235 0.19736875 0.15890335
